unicode dec,unicode hex,character,name
,,,dvmAI_RA_Virama_Anusvara
,,,dvmEcandra_RA_Virama_Anusvara
,,,dvmO_RA_Virama_Anusvara
,,,dvmOshort_RA_Virama_Anusvara
,,,dvmAU_RA_Virama_Anusvara
,,,dvmOcandra_RA_Virama_Anusvara
,,,dvII_Anusvara
,,,dvEcandra_Anusvara
,,,dvEshort_Anusvara
,,,dvAI_Anusvara
,,,dvOcandra_Anusvara
,,,dvOshort_Anusvara
,,,dvO_Anusvara
,,,dvAU_Anusvara
,,,dvKA_Virama_TA
,,,dvNGA_Virama_YA
,,,dvCHA_Virama_YA
,,,dvTTA_Virama_TTA
,,,dvTTA_Virama_TTHA
,,,dvTTA_Virama_YA
,,,dvTTHA_Virama_TTHA
,,,dvTTHA_Virama_YA
,,,dvDDA_Virama_DDA
,,,dvDDA_Virama_DDHA
,,,dvDDA_Virama_YA
,,,dvDDHA_Virama_DDHA
,,,dvDDHA_Virama_YA
,,,dvTA_Virama_TA
,,,dvTA_Virama_TA_Virama
,,,dvDA_Virama_GHA
,,,dvDA_Virama_GA
,,,dvDA_Virama_BA
,,,dvDA_Virama_BHA
,,,dvDA_Virama_VA
,,,dvDA_Virama_DHA
,,,dvDA_Virama_DHA_Virama_YA
,,,dvDA_Virama_DA
,,,dvDA_Virama_MA
,,,dvDA_Virama_YA
,,,dvDA_Virama_YA_Virama
,,,dvPA_Virama_NA
,,,dvVA_Virama_YA
,,,dvSHA_Virama_CA
,,,dvSHA_Virama_CA_Virama
,,,dvSHA_Virama_VA
,,,dvSHA_Virama_VA_Virama
,,,dvSHA_Virama_LA
,,,dvSHA_Virama_NA
,,,dvSSA_Virama_TTA
,,,dvSSA_Virama_TTA_Virama_RA
,,,dvSSA_Virama_TTHA
,,,dvSSA_Virama_TTHA_Virama_RA
,,,dvSA_Virama_NA
,,,dvSA_Virama_NA_Virama
,,,dvHA_Virama_MA
,,,dvHA_Virama_YA
,,,dvmU_Nukta
,,,dvmUU_Nukta
,,,dvmvR_Nukta
,,,dvmvRR_Nukta
,,,dvmvL_Nukta
,,,dvmvLL_Nukta
,,,dvVirama_Nukta
,,,dvLA.m
,,,dvLA_Nukta.m
,,,dvLA_Virama_RA.m
,,,dvLA_Nukta_Virama_RA.m
,,,dvSHA_Virama_LA.m
,,,dvSHA.m
,,,dvSHA_Virama.m
,,,dvSHA_Nukta.m
,,,dvSHA_Nukta_Virama.m
,,,dvSHA_Virama.alt
,,,dvVirama_RA_mU
,,,dvVirama_RA_mUU
,,,dvVirama_RA_mvR
,,,dvVirama_RA_mvRR
,,,dvVirama_RA_mvL
,,,dvVirama_RA_mvLL
,,,dvRA_mU_Nukta
,,,dvRA_mUU_Nukta
,,,dvDA_mU_Nukta
,,,dvDA_mUU_Nukta
,,,dvDA_mU_mvR
2305,0901,ँ,dvCandrabindu
,,,dvKA_Virama_KA
,,,dvKA_Virama_KHA
,,,dvKA_Virama_GA
,,,dvKA_Virama_NGA
,,,dvKA_Virama_CA
,,,dvKA_Virama_CHA
,,,dvKA_Virama_JA
,,,dvKA_Virama_JHA
,,,dvKA_Virama_TTA
,,,dvKA_Virama_TTHA
,,,dvKA_Virama_DDA
,,,dvKA_Virama_DDHA
,,,dvKA_Virama_NNA
,,,dvKA_Virama_THA
,,,dvKA_Virama_NA
,,,dvKA_Virama_PA
,,,dvKA_Virama_PHA
,,,dvKA_Virama_BA
,,,dvKA_Virama_BHA
,,,dvKA_Virama_MA
,,,dvKA_Virama_YA
,,,dvKA_Virama_LA
,,,dvKA_Virama_LLA
,,,dvKA_Virama_VA
,,,dvKA_Virama_SHA
,,,dvKA_Virama_SA
,,,dvKA_Virama_HA
,,,dvKA_Virama_DA
,,,dvKHA_Virama_KHA
,,,dvKHA_Virama_TTA
,,,dvKHA_Virama_TTHA
,,,dvKHA_Virama_NNA
,,,dvKHA_Virama_TA
,,,dvKHA_Virama_DA
,,,dvKHA_Virama_NA
,,,dvKHA_Virama_MA
,,,dvKHA_Virama_YA
,,,dvKHA_Virama_LA
,,,dvKHA_Virama_VA
,,,dvKHA_Virama_SHA
,,,dvGA_Virama_KA
,,,dvGA_Virama_GA
,,,dvGA_Virama_GHA
,,,dvGA_Virama_JA
,,,dvGA_Virama_NNA
,,,dvGA_Virama_TA
,,,dvGA_Virama_DA
,,,dvGA_Virama_DHA
,,,dvGA_Virama_NA
,,,dvGA_Virama_BA
,,,dvGA_Virama_BHA
,,,dvGA_Virama_MA
,,,dvGA_Virama_YA
,,,dvGA_Virama_LA
,,,dvGA_Virama_VA
,,,dvGA_Virama_SA
,,,dvGHA_Virama_GHA
,,,dvGHA_Virama_TA
,,,dvGHA_Virama_NA
,,,dvGHA_Virama_MA
,,,dvGHA_Virama_YA
,,,dvGHA_Virama_LA
,,,dvGHA_Virama_VA
,,,dvGHA_Virama_SA
,,,dvCA_Virama_CA
,,,dvCA_Virama_CHA
,,,dvCA_Virama_TA
,,,dvCA_Virama_NA
,,,dvCA_Virama_MA
,,,dvCA_Virama_YA
,,,dvCA_Virama_LA
,,,dvJA_Virama_KA
,,,dvJA_Virama_JA
,,,dvJA_Virama_JHA
,,,dvJA_Virama_TTA
,,,dvJA_Virama_TTHA
,,,dvJA_Virama_DDA
,,,dvJA_Virama_TA
,,,dvJA_Virama_DA
,,,dvJA_Virama_NA
,,,dvJA_Virama_BA
,,,dvJA_Virama_MA
,,,dvJA_Virama_YA
,,,dvJA_Virama_VA
,,,dvJA_Virama_LA
,,,dvJHA_Virama_JHA
,,,dvJHA_Virama_TA
,,,dvJHA_Virama_NA
,,,dvJHA_Virama_MA
,,,dvJHA_Virama_YA
,,,dvJHA_Virama_LA
,,,dvJHA_Virama_VA
,,,dvNYA_Virama_CA
,,,dvNYA_Virama_CHA
,,,dvNYA_Virama_JA
,,,dvNYA_Virama_SHA
,,,dvNNA_Virama_TTA
,,,dvNNA_Virama_TTHA
,,,dvNNA_Virama_DDA
,,,dvNNA_Virama_DDHA
,,,dvNNA_Virama_NNA
,,,dvNNA_Virama_TA
,,,dvNNA_Virama_MA
,,,dvNNA_Virama_YA
,,,dvNNA_Virama_VA
,,,dvTA_Virama_KA
,,,dvTA_Virama_KHA
,,,dvTA_Virama_NA
,,,dvTA_Virama_PA
,,,dvTA_Virama_PHA
,,,dvTA_Virama_BA
,,,dvTA_Virama_BHA
,,,dvTA_Virama_MA
,,,dvTA_Virama_LA
,,,dvTA_Virama_VA
,,,dvTA_Virama_SA
,,,dvTA_Virama_YA
,,,dvTHA_Virama_YA
