unicode dec,unicode hex,character,name
47329,B8E1,룡,uniB8E1
47336,B8E8,루,uniB8E8
47337,B8E9,룩,uniB8E9
47340,B8EC,룬,uniB8EC
47344,B8F0,룰,uniB8F0
47352,B8F8,룸,uniB8F8
47353,B8F9,룹,uniB8F9
47355,B8FB,룻,uniB8FB
47357,B8FD,룽,uniB8FD
47364,B904,뤄,uniB904
47384,B918,뤘,uniB918
47392,B920,뤠,uniB920
47420,B93C,뤼,uniB93C
47421,B93D,뤽,uniB93D
47424,B940,륀,uniB940
47428,B944,륄,uniB944
47436,B94C,륌,uniB94C
47439,B94F,륏,uniB94F
47441,B951,륑,uniB951
47448,B958,류,uniB958
47449,B959,륙,uniB959
47452,B95C,륜,uniB95C
47456,B960,률,uniB960
47464,B968,륨,uniB968
47465,B969,륩,uniB969
47467,B96B,륫,uniB96B
47469,B96D,륭,uniB96D
47476,B974,르,uniB974
47477,B975,륵,uniB975
47480,B978,른,uniB978
47484,B97C,를,uniB97C
47492,B984,름,uniB984
47493,B985,릅,uniB985
47495,B987,릇,uniB987
47497,B989,릉,uniB989
47498,B98A,릊,uniB98A
47501,B98D,릍,uniB98D
47502,B98E,릎,uniB98E
47532,B9AC,리,uniB9AC
47533,B9AD,릭,uniB9AD
47536,B9B0,린,uniB9B0
47540,B9B4,릴,uniB9B4
47548,B9BC,림,uniB9BC
47549,B9BD,립,uniB9BD
47551,B9BF,릿,uniB9BF
47553,B9C1,링,uniB9C1
47560,B9C8,마,uniB9C8
47561,B9C9,막,uniB9C9
47564,B9CC,만,uniB9CC
47566,B9CE,많,uniB9CE
47567,B9CF,맏,uniB9CF
47568,B9D0,말,uniB9D0
47569,B9D1,맑,uniB9D1
47570,B9D2,맒,uniB9D2
47576,B9D8,맘,uniB9D8
47577,B9D9,맙,uniB9D9
47579,B9DB,맛,uniB9DB
47581,B9DD,망,uniB9DD
47582,B9DE,맞,uniB9DE
47585,B9E1,맡,uniB9E1
47587,B9E3,맣,uniB9E3
47588,B9E4,매,uniB9E4
47589,B9E5,맥,uniB9E5
47592,B9E8,맨,uniB9E8
47596,B9EC,맬,uniB9EC
47604,B9F4,맴,uniB9F4
47605,B9F5,맵,uniB9F5
47607,B9F7,맷,uniB9F7
47608,B9F8,맸,uniB9F8
47609,B9F9,맹,uniB9F9
47610,B9FA,맺,uniB9FA
47616,BA00,먀,uniBA00
47617,BA01,먁,uniBA01
47624,BA08,먈,uniBA08
47637,BA15,먕,uniBA15
47672,BA38,머,uniBA38
47673,BA39,먹,uniBA39
47676,BA3C,먼,uniBA3C
47680,BA40,멀,uniBA40
47682,BA42,멂,uniBA42
47688,BA48,멈,uniBA48
47689,BA49,멉,uniBA49
47691,BA4B,멋,uniBA4B
47693,BA4D,멍,uniBA4D
47694,BA4E,멎,uniBA4E
47699,BA53,멓,uniBA53
47700,BA54,메,uniBA54
47701,BA55,멕,uniBA55
47704,BA58,멘,uniBA58
47708,BA5C,멜,uniBA5C
47716,BA64,멤,uniBA64
47717,BA65,멥,uniBA65
47719,BA67,멧,uniBA67
47720,BA68,멨,uniBA68
47721,BA69,멩,uniBA69
47728,BA70,며,uniBA70
47729,BA71,멱,uniBA71
47732,BA74,면,uniBA74
47736,BA78,멸,uniBA78
47747,BA83,몃,uniBA83
47748,BA84,몄,uniBA84
47749,BA85,명,uniBA85
47751,BA87,몇,uniBA87
47756,BA8C,몌,uniBA8C
47784,BAA8,모,uniBAA8
47785,BAA9,목,uniBAA9
47787,BAAB,몫,uniBAAB
47788,BAAC,몬,uniBAAC
47792,BAB0,몰,uniBAB0
47794,BAB2,몲,uniBAB2
47800,BAB8,몸,uniBAB8
47801,BAB9,몹,uniBAB9
47803,BABB,못,uniBABB
47805,BABD,몽,uniBABD
47812,BAC4,뫄,uniBAC4
47816,BAC8,뫈,uniBAC8
47832,BAD8,뫘,uniBAD8
47833,BAD9,뫙,uniBAD9
47868,BAFC,뫼,uniBAFC
47872,BB00,묀,uniBB00
47876,BB04,묄,uniBB04
47885,BB0D,묍,uniBB0D
47887,BB0F,묏,uniBB0F
