unicode dec,unicode hex,character,name
44973,AFAD,꾭,uniAFAD
44974,AFAE,꾮,uniAFAE
44975,AFAF,꾯,uniAFAF
44976,AFB0,꾰,uniAFB0
44977,AFB1,꾱,uniAFB1
44978,AFB2,꾲,uniAFB2
44979,AFB3,꾳,uniAFB3
44980,AFB4,꾴,uniAFB4
44981,AFB5,꾵,uniAFB5
44982,AFB6,꾶,uniAFB6
44983,AFB7,꾷,uniAFB7
44986,AFBA,꾺,uniAFBA
44987,AFBB,꾻,uniAFBB
44989,AFBD,꾽,uniAFBD
44990,AFBE,꾾,uniAFBE
44991,AFBF,꾿,uniAFBF
44993,AFC1,꿁,uniAFC1
44994,AFC2,꿂,uniAFC2
44995,AFC3,꿃,uniAFC3
44996,AFC4,꿄,uniAFC4
44997,AFC5,꿅,uniAFC5
44998,AFC6,꿆,uniAFC6
45002,AFCA,꿊,uniAFCA
45004,AFCC,꿌,uniAFCC
45007,AFCF,꿏,uniAFCF
45008,AFD0,꿐,uniAFD0
45009,AFD1,꿑,uniAFD1
45010,AFD2,꿒,uniAFD2
45011,AFD3,꿓,uniAFD3
45013,AFD5,꿕,uniAFD5
45014,AFD6,꿖,uniAFD6
45015,AFD7,꿗,uniAFD7
45016,AFD8,꿘,uniAFD8
45017,AFD9,꿙,uniAFD9
45018,AFDA,꿚,uniAFDA
45019,AFDB,꿛,uniAFDB
45021,AFDD,꿝,uniAFDD
45022,AFDE,꿞,uniAFDE
45023,AFDF,꿟,uniAFDF
45024,AFE0,꿠,uniAFE0
45025,AFE1,꿡,uniAFE1
45026,AFE2,꿢,uniAFE2
45027,AFE3,꿣,uniAFE3
45028,AFE4,꿤,uniAFE4
45029,AFE5,꿥,uniAFE5
45030,AFE6,꿦,uniAFE6
45031,AFE7,꿧,uniAFE7
45034,AFEA,꿪,uniAFEA
45035,AFEB,꿫,uniAFEB
45036,AFEC,꿬,uniAFEC
45037,AFED,꿭,uniAFED
45038,AFEE,꿮,uniAFEE
45039,AFEF,꿯,uniAFEF
45042,AFF2,꿲,uniAFF2
45043,AFF3,꿳,uniAFF3
45045,AFF5,꿵,uniAFF5
45046,AFF6,꿶,uniAFF6
45047,AFF7,꿷,uniAFF7
45049,AFF9,꿹,uniAFF9
45050,AFFA,꿺,uniAFFA
45051,AFFB,꿻,uniAFFB
45052,AFFC,꿼,uniAFFC
45053,AFFD,꿽,uniAFFD
45054,AFFE,꿾,uniAFFE
45055,AFFF,꿿,uniAFFF
45058,B002,뀂,uniB002
45059,B003,뀃,uniB003
45061,B005,뀅,uniB005
45062,B006,뀆,uniB006
45063,B007,뀇,uniB007
45064,B008,뀈,uniB008
45065,B009,뀉,uniB009
45066,B00A,뀊,uniB00A
45067,B00B,뀋,uniB00B
45069,B00D,뀍,uniB00D
45070,B00E,뀎,uniB00E
45071,B00F,뀏,uniB00F
45073,B011,뀑,uniB011
45074,B012,뀒,uniB012
45075,B013,뀓,uniB013
45077,B015,뀕,uniB015
45078,B016,뀖,uniB016
45079,B017,뀗,uniB017
45080,B018,뀘,uniB018
45081,B019,뀙,uniB019
45082,B01A,뀚,uniB01A
45083,B01B,뀛,uniB01B
45086,B01E,뀞,uniB01E
45087,B01F,뀟,uniB01F
45088,B020,뀠,uniB020
45089,B021,뀡,uniB021
45090,B022,뀢,uniB022
45091,B023,뀣,uniB023
45092,B024,뀤,uniB024
45093,B025,뀥,uniB025
45094,B026,뀦,uniB026
45095,B027,뀧,uniB027
45097,B029,뀩,uniB029
45098,B02A,뀪,uniB02A
45099,B02B,뀫,uniB02B
45100,B02C,뀬,uniB02C
45101,B02D,뀭,uniB02D
45102,B02E,뀮,uniB02E
45103,B02F,뀯,uniB02F
45104,B030,뀰,uniB030
45105,B031,뀱,uniB031
45106,B032,뀲,uniB032
