unicode dec,unicode hex,character,name
32709,7FC5,翅,uni7FC5
26021,65A5,斥,uni65A5
28861,70BD,炽,uni70BD
20805,5145,充,uni5145
20914,51B2,冲,uni51B2
34411,866B,虫,uni866B
23815,5D07,崇,uni5D07
23456,5BA0,宠,uni5BA0
25277,62BD,抽,uni62BD
37228,916C,酬,uni916C
30068,7574,畴,uni7574
36364,8E0C,踌,uni8E0C
31264,7A20,稠,uni7A20
24833,6101,愁,uni6101
31609,7B79,筹,uni7B79
20167,4EC7,仇,uni4EC7
32504,7EF8,绸,uni7EF8
30597,7785,瞅,uni7785
19985,4E11,丑,uni4E11
33261,81ED,臭,uni81ED
21021,521D,初,uni521D
20986,51FA,出,uni51FA
27249,6A71,橱,uni6A71
21416,53A8,厨,uni53A8
36487,8E87,躇,uni8E87
38148,9504,锄,uni9504
38607,96CF,雏,uni96CF
28353,6EC1,滁,uni6EC1
38500,9664,除,uni9664
26970,695A,楚,uni695A
30784,7840,础,uni7840
20648,50A8,储,uni50A8
30679,77D7,矗,uni77D7
25616,6410,搐,uni6410
35302,89E6,触,uni89E6
22788,5904,处,uni5904
25571,63E3,揣,uni63E3
24029,5DDD,川,uni5DDD
31359,7A7F,穿,uni7A7F
26941,693D,椽,uni693D
20256,4F20,传,uni4F20
33337,8239,船,uni8239
21912,5598,喘,uni5598
20018,4E32,串,uni4E32
30126,75AE,疮,uni75AE
31383,7A97,窗,uni7A97
24162,5E62,幢,uni5E62
24202,5E8A,床,uni5E8A
38383,95EF,闯,uni95EF
21019,521B,创,uni521B
21561,5439,吹,uni5439
28810,708A,炊,uni708A
25462,6376,捶,uni6376
38180,9524,锤,uni9524
22402,5782,垂,uni5782
26149,6625,春,uni6625
26943,693F,椿,uni693F
37255,9187,醇,uni9187
21767,5507,唇,uni5507
28147,6DF3,淳,uni6DF3
32431,7EAF,纯,uni7EAF
34850,8822,蠢,uni8822
25139,6233,戳,uni6233
32496,7EF0,绰,uni7EF0
30133,75B5,疵,uni75B5
33576,8328,茨,uni8328
30913,78C1,磁,uni78C1
38604,96CC,雌,uni96CC
36766,8F9E,辞,uni8F9E
24904,6148,慈,uni6148
29943,74F7,瓷,uni74F7
35789,8BCD,词,uni8BCD
27492,6B64,此,uni6B64
21050,523A,刺,uni523A
36176,8D50,赐,uni8D50
27425,6B21,次,uni6B21
32874,806A,聪,uni806A
33905,8471,葱,uni8471
22257,56F1,囱,uni56F1
21254,5306,匆,uni5306
20174,4ECE,从,uni4ECE
19995,4E1B,丛,uni4E1B
20945,51D1,凑,uni51D1
31895,7C97,粗,uni7C97
37259,918B,醋,uni918B
31751,7C07,簇,uni7C07
20419,4FC3,促,uni4FC3
36479,8E7F,蹿,uni8E7F
31713,7BE1,篡,uni7BE1
31388,7A9C,窜,uni7A9C
25703,6467,摧,uni6467
23828,5D14,崔,uni5D14
20652,50AC,催,uni50AC
33030,8106,脆,uni8106
30209,7601,瘁,uni7601
31929,7CB9,粹,uni7CB9
28140,6DEC,淬,uni6DEC
32736,7FE0,翠,uni7FE0
26449,6751,村,uni6751
23384,5B58,存,uni5B58
23544,5BF8,寸,uni5BF8
30923,78CB,磋,uni78CB
25774,64AE,撮,uni64AE
25619,6413,搓,uni6413
25514,63AA,措,uni63AA
25387,632B,挫,uni632B
38169,9519,错,uni9519
25645,642D,搭,uni642D
36798,8FBE,达,uni8FBE
31572,7B54,答,uni7B54
30249,7629,瘩,uni7629
25171,6253,打,uni6253
22823,5927,大,uni5927
21574,5446,呆,uni5446
27513,6B79,歹,uni6B79
20643,50A3,傣,uni50A3
25140,6234,戴,uni6234
24102,5E26,带,uni5E26
27526,6B86,殆,uni6B86
20195,4EE3,代,uni4EE3
36151,8D37,贷,uni8D37
34955,888B,袋,uni888B
24453,5F85,待,uni5F85
36910,902E,逮,uni902E
24608,6020,怠,uni6020
32829,803D,耽,uni803D
25285,62C5,担,uni62C5
20025,4E39,丹,uni4E39
21333,5355,单,uni5355
37112,90F8,郸,uni90F8
25528,63B8,掸,uni63B8
32966,80C6,胆,uni80C6
26086,65E6,旦,uni65E6
27694,6C2E,氮,uni6C2E
20294,4F46,但,uni4F46
24814,60EE,惮,uni60EE
28129,6DE1,淡,uni6DE1
35806,8BDE,诞,uni8BDE
24377,5F39,弹,uni5F39
34507,86CB,蛋,uni86CB
